"PageTitle","LocalPagePath","PageType","SectionGuess","LinkText","Href","Domain","InitialBucket","IsExternalHttp","IsRonEnglishArchiveNavigation","IsTrampt"
"JPS Bubble B-Rex Grin Player 1 - VIP NFS","items\barney-grin-jps-bubble-b-rex-grin-player-1-jps-edition-gold-grin-vip-nfs-317.html","Individual item page","Custom Toys","Catalogue home","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","ronenglish-archive.github.io","Internal Ron English site/navigation","True","True","False"
"Kaiju Clown (Drawing)","items\kaiju-clown-drawing-43.html","Individual item page","Custom Toys","","../images/Trampt/Kaiju%20Clown%20(Drawing)%20-%20Original%20Art%20-%20Trampt%20item%2043.jpeg","","Local/internal link","False","False","False"
"Kaiju Clown (Drawing)","items\kaiju-clown-drawing-43.html","Individual item page","Custom Toys","Repository home","../index.html","","Local/internal link","False","False","False"
"Kaiju Clown (Drawing)","items\kaiju-clown-drawing-43.html","Individual item page","Custom Toys","Original Art","../original-art/index.html","","Local/internal link","False","False","False"
"Kaiju Clown (Drawing)","items\kaiju-clown-drawing-43.html","Individual item page","Custom Toys","Art Prints","../prints/index.html","","Local/internal link","False","False","False"
"Kaiju Clown (Drawing)","items\kaiju-clown-drawing-43.html","Individual item page","Custom Toys","Back to A-Z index","../toys/a-z/index.html","","Local/internal link","False","False","False"
"Kaiju Clown (Drawing)","items\kaiju-clown-drawing-43.html","Individual item page","Custom Toys","Custom Toys","../toys/custom-toys/index.html","","Local/internal link","False","False","False"
"Kaiju Clown (Drawing)","items\kaiju-clown-drawing-43.html","Individual item page","Custom Toys","Designer Toys","../toys/designer-toys/index.html","","Local/internal link","False","False","False"
"Kaiju Clown (Drawing)","items\kaiju-clown-drawing-43.html","Individual item page","Custom Toys","Toys","../toys/index.html","","Local/internal link","False","False","False"
"Kaiju Clown (Drawing)","items\kaiju-clown-drawing-43.html","Individual item page","Custom Toys","Open Trampt source record","https://www.trampt.com/item/kaiju-clown-drawing-ron-english-mixed-media-9Nazuv1dJ3Oizm","www.trampt.com","Review carefully - Trampt/public-source rule","True","False","True"
"King Monkeyshiner Grin - Fluorescent","items\fluorescent-king-monkeyshiner-grin-160.html","Individual item page","Custom Toys","","../images/Trampt/Fluorescent%20King%20Monkeyshiner%20Grin%20-%20DESIGNER%20TOY.jpeg","","Local/internal link","False","False","False"
"King Monkeyshiner Grin - Fluorescent","items\fluorescent-king-monkeyshiner-grin-160.html","Individual item page","Custom Toys","Section home","../index.html","","Local/internal link","False","False","False"
"King Monkeyshiner Grin - Fluorescent","items\fluorescent-king-monkeyshiner-grin-160.html","Individual item page","Custom Toys","Sculptures","../sculptures/index.html","","Local/internal link","False","False","False"
"King Monkeyshiner Grin - Fluorescent","items\fluorescent-king-monkeyshiner-grin-160.html","Individual item page","Custom Toys","Art Toys & Editions","../toys/art-toys-and-editions/index.html","","Local/internal link","False","False","False"
"King Monkeyshiner Grin - Fluorescent","items\fluorescent-king-monkeyshiner-grin-160.html","Individual item page","Custom Toys","Back to Art Toys & Editions","../toys/art-toys-and-editions/index.html","","Local/internal link","False","False","False"
"King Monkeyshiner Grin - Fluorescent","items\fluorescent-king-monkeyshiner-grin-160.html","Individual item page","Custom Toys","Custom Toys","../toys/custom-toys/index.html","","Local/internal link","False","False","False"
"King Monkeyshiner Grin - Fluorescent","items\fluorescent-king-monkeyshiner-grin-160.html","Individual item page","Custom Toys","Catalogue home","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","ronenglish-archive.github.io","Internal Ron English site/navigation","True","True","False"
"King Monster","items\king-monster-187.html","Individual item page","Custom Toys","","../images/Trampt/King%20Monster%20-%20DESIGNER%20TOY.jpeg","","Local/internal link","False","False","False"
"King Monster","items\king-monster-187.html","Individual item page","Custom Toys","Section home","../index.html","","Local/internal link","False","False","False"
"King Monster","items\king-monster-187.html","Individual item page","Custom Toys","Sculptures","../sculptures/index.html","","Local/internal link","False","False","False"
"King Monster","items\king-monster-187.html","Individual item page","Custom Toys","Art Toys & Editions","../toys/art-toys-and-editions/index.html","","Local/internal link","False","False","False"
"King Monster","items\king-monster-187.html","Individual item page","Custom Toys","Back to Art Toys & Editions","../toys/art-toys-and-editions/index.html","","Local/internal link","False","False","False"
"King Monster","items\king-monster-187.html","Individual item page","Custom Toys","Custom Toys","../toys/custom-toys/index.html","","Local/internal link","False","False","False"
"King Monster","items\king-monster-187.html","Individual item page","Custom Toys","Catalogue home","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","ronenglish-archive.github.io","Internal Ron English site/navigation","True","True","False"
"Kiss Teletubbies","items\kiss-teletubbies-1082.html","Individual item page","Custom Toys","","../images/Trampt/Kiss%20Teletubbies%20-%20ART%20PRINT.jpeg","","Local/internal link","False","False","False"
"Kiss Teletubbies","items\kiss-teletubbies-1082.html","Individual item page","Custom Toys","Repository home","../index.html","","Local/internal link","False","False","False"
"Kiss Teletubbies","items\kiss-teletubbies-1082.html","Individual item page","Custom Toys","Original Art","../original-art/index.html","","Local/internal link","False","False","False"
"Kiss Teletubbies","items\kiss-teletubbies-1082.html","Individual item page","Custom Toys","Art Prints","../prints/index.html","","Local/internal link","False","False","False"
"Kiss Teletubbies","items\kiss-teletubbies-1082.html","Individual item page","Custom Toys","Back to A-Z index","../toys/a-z/index.html","","Local/internal link","False","False","False"
"Kiss Teletubbies","items\kiss-teletubbies-1082.html","Individual item page","Custom Toys","Custom Toys","../toys/custom-toys/index.html","","Local/internal link","False","False","False"
"Kiss Teletubbies","items\kiss-teletubbies-1082.html","Individual item page","Custom Toys","Designer Toys","../toys/designer-toys/index.html","","Local/internal link","False","False","False"
"Kiss Teletubbies","items\kiss-teletubbies-1082.html","Individual item page","Custom Toys","Toys","../toys/index.html","","Local/internal link","False","False","False"
"Kiss Teletubbies","items\kiss-teletubbies-1082.html","Individual item page","Custom Toys","Open Trampt source record","https://www.trampt.com/item/kiss-teletubbies-ron-english-giclee-art-print-nmu-Kc9KYvWArX","www.trampt.com","Review carefully - Trampt/public-source rule","True","False","True"
"Krusty","toys\art-toys-and-editions\krusty\index.html","Index page","Custom Toys","Section home","../../../index.html","","Local/internal link","False","False","False"
"Krusty","toys\art-toys-and-editions\krusty\index.html","Index page","Custom Toys","Krusty the Grin","../../../items/krusty-the-grin-395.html","","Local/internal link","False","False","False"
"Krusty","toys\art-toys-and-editions\krusty\index.html","Index page","Custom Toys","Krusty the Grin Ronald","../../../items/krusty-the-grin-ronald-1081.html","","Local/internal link","False","False","False"
"Krusty","toys\art-toys-and-editions\krusty\index.html","Index page","Custom Toys","Krusty the Grin Madness","../../../items/madness-krusty-the-grin-88.html","","Local/internal link","False","False","False"
"Krusty","toys\art-toys-and-editions\krusty\index.html","Index page","Custom Toys","Sculptures","../../../sculptures/index.html","","Local/internal link","False","False","False"
"Krusty","toys\art-toys-and-editions\krusty\index.html","Index page","Custom Toys","Art Toys & Editions","../../../toys/art-toys-and-editions/index.html","","Local/internal link","False","False","False"
"Krusty","toys\art-toys-and-editions\krusty\index.html","Index page","Custom Toys","Custom Toys","../../../toys/custom-toys/index.html","","Local/internal link","False","False","False"
"Krusty","toys\art-toys-and-editions\krusty\index.html","Index page","Custom Toys","Catalogue home","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","ronenglish-archive.github.io","Internal Ron English site/navigation","True","True","False"
"Krusty the Grin","items\krusty-the-grin-395.html","Individual item page","Custom Toys","","../images/Trampt/Krusty%20the%20Grin%20-%20DESIGNER%20TOY.jpeg","","Local/internal link","False","False","False"
"Krusty the Grin","items\krusty-the-grin-395.html","Individual item page","Custom Toys","Section home","../index.html","","Local/internal link","False","False","False"
"Krusty the Grin","items\krusty-the-grin-395.html","Individual item page","Custom Toys","Sculptures","../sculptures/index.html","","Local/internal link","False","False","False"
"Krusty the Grin","items\krusty-the-grin-395.html","Individual item page","Custom Toys","Back to Art Toys & Editions","../toys/art-toys-and-editions/index.html","","Local/internal link","False","False","False"
"Krusty the Grin","items\krusty-the-grin-395.html","Individual item page","Custom Toys","Art Toys & Editions","../toys/art-toys-and-editions/index.html","","Local/internal link","False","False","False"
"Krusty the Grin","items\krusty-the-grin-395.html","Individual item page","Custom Toys","Custom Toys","../toys/custom-toys/index.html","","Local/internal link","False","False","False"
"Krusty the Grin","items\krusty-the-grin-395.html","Individual item page","Custom Toys","Catalogue home","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","ronenglish-archive.github.io","Internal Ron English site/navigation","True","True","False"
"Krusty the Grin - Madness","items\madness-krusty-the-grin-88.html","Individual item page","Custom Toys","","../images/Trampt/Madness%20Krusty%20the%20Grin%20-%20DESIGNER%20TOY.jpeg","","Local/internal link","False","False","False"
"Krusty the Grin - Madness","items\madness-krusty-the-grin-88.html","Individual item page","Custom Toys","Section home","../index.html","","Local/internal link","False","False","False"
"Krusty the Grin - Madness","items\madness-krusty-the-grin-88.html","Individual item page","Custom Toys","Sculptures","../sculptures/index.html","","Local/internal link","False","False","False"
"Krusty the Grin - Madness","items\madness-krusty-the-grin-88.html","Individual item page","Custom Toys","Back to Art Toys & Editions","../toys/art-toys-and-editions/index.html","","Local/internal link","False","False","False"
"Krusty the Grin - Madness","items\madness-krusty-the-grin-88.html","Individual item page","Custom Toys","Art Toys & Editions","../toys/art-toys-and-editions/index.html","","Local/internal link","False","False","False"
"Krusty the Grin - Madness","items\madness-krusty-the-grin-88.html","Individual item page","Custom Toys","Custom Toys","../toys/custom-toys/index.html","","Local/internal link","False","False","False"
"Krusty the Grin - Madness","items\madness-krusty-the-grin-88.html","Individual item page","Custom Toys","Catalogue home","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","ronenglish-archive.github.io","Internal Ron English site/navigation","True","True","False"
"Krusty the Grin - Ronald","items\krusty-the-grin-ronald-1081.html","Individual item page","Custom Toys","","../images/Trampt/Krusty%20the%20Grin%20-%20Ronald%20-%20DESIGNER%20TOY.jpeg","","Local/internal link","False","False","False"
"Krusty the Grin - Ronald","items\krusty-the-grin-ronald-1081.html","Individual item page","Custom Toys","Section home","../index.html","","Local/internal link","False","False","False"
"Krusty the Grin - Ronald","items\krusty-the-grin-ronald-1081.html","Individual item page","Custom Toys","Sculptures","../sculptures/index.html","","Local/internal link","False","False","False"
"Krusty the Grin - Ronald","items\krusty-the-grin-ronald-1081.html","Individual item page","Custom Toys","Back to Art Toys & Editions","../toys/art-toys-and-editions/index.html","","Local/internal link","False","False","False"
"Krusty the Grin - Ronald","items\krusty-the-grin-ronald-1081.html","Individual item page","Custom Toys","Art Toys & Editions","../toys/art-toys-and-editions/index.html","","Local/internal link","False","False","False"
"Krusty the Grin - Ronald","items\krusty-the-grin-ronald-1081.html","Individual item page","Custom Toys","Custom Toys","../toys/custom-toys/index.html","","Local/internal link","False","False","False"
"Krusty the Grin - Ronald","items\krusty-the-grin-ronald-1081.html","Individual item page","Custom Toys","Catalogue home","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","ronenglish-archive.github.io","Internal Ron English site/navigation","True","True","False"
"Lady Liberty","toys\art-toys-and-editions\lady-liberty\index.html","Index page","Custom Toys","Section home","../../../index.html","","Local/internal link","False","False","False"
