"HTMLFileName","RelativePath","LocalHTMLPath","PublicPageURL","CurrentCategoryFromIndex","CurrentIndexFiles","CurrentIndexCardTitles","CurrentIndexMembershipCount","H1","TitleTag","MetaTitle","MetaDate","MetaObjectType","MetaMedium","MetaMaterial","MetaDimensions","MetaEdition","MetaManufacturer","MetaPublisher","MetaWorkID","MetaSignatureMarks","WorkMetaRaw","HeroImageSrc_CurrentHTML","HeroImageFileName_CurrentHTML","HeroImageResolvedPath_CurrentHTML","HeroImageExists_CurrentHTML","ImageRefs_All_CurrentHTML","OtherImageRefs_CurrentHTML","NotesText_CurrentHTML","LiteratureText_CurrentHTML","ExhibitionsText_CurrentHTML","AncillaryDocumentationText_CurrentHTML","SelectedOnlineCirculationText_CurrentHTML","ExternalLinks_CurrentHTML","VerificationStatus","VerificationNotes","ProposedFinalTitle","ProposedFinalCategory","ProposedAction"
"mcsupersized-clear-gold-glitter-299.html","items\mcsupersized-clear-gold-glitter-299.html","D:\github\ron-english-toys\items\mcsupersized-clear-gold-glitter-299.html","https://ronenglish-archive.github.io/ron-english-toys/items/mcsupersized-clear-gold-glitter-299.html","","toys\art-toys-and-editions\mc\mc-supersized\index.html","MC Supersized Clear Gold Glitter","1","McSupersized - Clear Gold Glitter","McSupersized - Clear Gold Glitter - Ron English Catalogue Raisonne","McSupersized - Clear Gold Glitter",,"Art toy / edition",,,,,,,,,"Title: McSupersized - Clear Gold Glitter || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: ToyTokyo || Platform: MC Supersized || Height: 6.00""","../images/Vinyl-Toys/McSupersized%20-%20Clear%20Gold%20Glitter%20-%20DESIGNER%20TOY.jpeg","McSupersized - Clear Gold Glitter - DESIGNER TOY.jpeg","images\Vinyl-Toys\McSupersized - Clear Gold Glitter - DESIGNER TOY.jpeg","TRUE","../images/Vinyl-Toys/McSupersized%20-%20Clear%20Gold%20Glitter%20-%20DESIGNER%20TOY.jpeg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"mc-supersized-clear-molding-unpainted-ttf-2009-633.html","items\mc-supersized-clear-molding-unpainted-ttf-2009-633.html","D:\github\ron-english-toys\items\mc-supersized-clear-molding-unpainted-ttf-2009-633.html","https://ronenglish-archive.github.io/ron-english-toys/items/mc-supersized-clear-molding-unpainted-ttf-2009-633.html","","toys\art-toys-and-editions\mc\mc-supersized\index.html","MC Supersized clear molding / unpainted TTF 2009","1","MC SUPERSIZED - clear molding / unpainted - TTF 2009","MC SUPERSIZED - clear molding / unpainted - TTF 2009 - Ron English Catalogue Raisonne","MC SUPERSIZED [clear molding / unpainted] TTF 2009",,"Art toy / edition",,,,,,,,,"Title: MC SUPERSIZED [clear molding / unpainted] TTF 2009 || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: Secret Base || Platform: MC Supersized || Release date: July 11, 2009 || Height: 7.00""","../images/Vinyl-Toys/MC%20SUPERSIZED%20%5Bclear%20molding%20unpainted%5D%20TTF%202009%20-%20DESIGNER%20TOY.jpeg","MC SUPERSIZED [clear molding unpainted] TTF 2009 - DESIGNER TOY.jpeg","images\Vinyl-Toys\MC SUPERSIZED [clear molding unpainted] TTF 2009 - DESIGNER TOY.jpeg","TRUE","../images/Vinyl-Toys/MC%20SUPERSIZED%20%5Bclear%20molding%20unpainted%5D%20TTF%202009%20-%20DESIGNER%20TOY.jpeg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"mcsupersized-copper-448.html","items\mcsupersized-copper-448.html","D:\github\ron-english-toys\items\mcsupersized-copper-448.html","https://ronenglish-archive.github.io/ron-english-toys/items/mcsupersized-copper-448.html","","toys\art-toys-and-editions\mc\mc-supersized\index.html","MC Supersized Copper","1","McSupersized - Copper","McSupersized - Copper - Ron English Catalogue Raisonne","McSupersized - Copper",,"Art toy / edition",,,,"15",,,,,"Title: McSupersized - Copper || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: Self-produced || Platform: MC Supersized || Edition: 15","../images/Vinyl-Toys/McSupersized%20-%20Copper%20-%20DESIGNER%20TOY.jpeg","McSupersized - Copper - DESIGNER TOY.jpeg","images\Vinyl-Toys\McSupersized - Copper - DESIGNER TOY.jpeg","TRUE","../images/Vinyl-Toys/McSupersized%20-%20Copper%20-%20DESIGNER%20TOY.jpeg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"mc-supersized-dissect-purple-variant-884.html","items\mc-supersized-dissect-purple-variant-884.html","D:\github\ron-english-toys\items\mc-supersized-dissect-purple-variant-884.html","https://ronenglish-archive.github.io/ron-english-toys/items/mc-supersized-dissect-purple-variant-884.html","","","","","Mc Supersized Dissect (Purple Variant)","Mc Supersized Dissect (Purple Variant) - Ron English Toys and Sculptural Editions",,,,,,,,,,,,"","../images/Vinyl-Toys/Mc%20Supersized%20Dissect%20(Purple%20Variant)%20-%20ART%20PRINT.jpeg","Mc Supersized Dissect (Purple Variant) - ART PRINT.jpeg","D:\github\ron-english-toys\images\Vinyl-Toys\Mc Supersized Dissect (Purple Variant) - ART PRINT.jpeg","FALSE","../images/Vinyl-Toys/Mc%20Supersized%20Dissect%20(Purple%20Variant)%20-%20ART%20PRINT.jpeg | ../images/Vinyl-Toys/Mc%20Supersized%20Dissect%20(Purple%20Variant)%20-%20ART%20PRINT-2.jpeg | ../images/Vinyl-Toys/Mc%20Supersized%20Dissect%20(Purple%20Variant)%20-%20ART%20PRINT-3.jpeg","../images/Vinyl-Toys/Mc%20Supersized%20Dissect%20(Purple%20Variant)%20-%20ART%20PRINT-2.jpeg | ../images/Vinyl-Toys/Mc%20Supersized%20Dissect%20(Purple%20Variant)%20-%20ART%20PRINT-3.jpeg","","","","","","https://www.trampt.com/item/mc-supersized-dissect-purple-variant-ron-english-giclee-art-print-jKSbkVzi9EBaaT","Needs verification","","","",""
"mc-supersized-frozen-culture-483.html","items\mc-supersized-frozen-culture-483.html","D:\github\ron-english-toys\items\mc-supersized-frozen-culture-483.html","https://ronenglish-archive.github.io/ron-english-toys/items/mc-supersized-frozen-culture-483.html","","toys\art-toys-and-editions\frozen-culture\index.html | toys\art-toys-and-editions\mc\mc-supersized\index.html","Frozen Culture MC Supersized","2","Frozen Culture - Mc Supersized","Frozen Culture - Mc Supersized - Ron English Toys","Mc Supersized Frozen Culture",,"Art toy / edition",,,,,,,,,"Title: Mc Supersized Frozen Culture || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: Self-produced || Platform: Frozen Culture || Height: 4.50"" || Original retail price: $15","../images/Vinyl-Toys/Mc%20Supersized%20Frozen%20Culture%20-%20DESIGNER%20TOY.jpeg","Mc Supersized Frozen Culture - DESIGNER TOY.jpeg","images\Vinyl-Toys\Mc Supersized Frozen Culture - DESIGNER TOY.jpeg","TRUE","../images/Vinyl-Toys/Mc%20Supersized%20Frozen%20Culture%20-%20DESIGNER%20TOY.jpeg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"mc-supersized-full-color-devil-s-version-sdcc-2010-291.html","items\mc-supersized-full-color-devil-s-version-sdcc-2010-291.html","D:\github\ron-english-toys\items\mc-supersized-full-color-devil-s-version-sdcc-2010-291.html","https://ronenglish-archive.github.io/ron-english-toys/items/mc-supersized-full-color-devil-s-version-sdcc-2010-291.html","","toys\art-toys-and-editions\mc\mc-supersized\index.html","MC Supersized Full Color (Devil&#39;s Version) SDCC 2010","1","Mc Supersized - Full Color (Devil's Version) - SDCC 2010","Mc Supersized - Full Color (Devil's Version) - SDCC 2010 - Ron English Catalogue Raisonne","Mc Supersized Full Color (Devil's Version) - SDCC 2010",,"Art toy / edition",,,,,,,,,"Title: Mc Supersized Full Color (Devil's Version) - SDCC 2010 || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: Secret Base || Platform: MC Supersized || Height: 6.25"" || Original retail price: $95","../images/Vinyl-Toys/Mc Supersized Full Color (Devil","Mc Supersized Full Color (Devil","D:\github\ron-english-toys\images\Vinyl-Toys\Mc Supersized Full Color (Devil","FALSE","../images/Vinyl-Toys/Mc Supersized Full Color (Devil","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"mc-supersized-full-gold-1057.html","items\mc-supersized-full-gold-1057.html","D:\github\ron-english-toys\items\mc-supersized-full-gold-1057.html","https://ronenglish-archive.github.io/ron-english-toys/items/mc-supersized-full-gold-1057.html","","toys\art-toys-and-editions\mc\mc-supersized\index.html","MC Supersized Full Gold","1","Mc Supersized - Full Gold","Mc Supersized - Full Gold - Ron English Catalogue Raisonne","Mc Supersized FULL Gold",,"Art toy / edition",,,,"15",,,,,"Title: Mc Supersized FULL Gold || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: K.olin Tribu || Platform: MC Supersized || Release date: December 3, 2015 || Height: 8.50"" || Edition: 15 || Original retail price: $925","../images/Vinyl-Toys/Mc%20Supersized%20FULL%20Gold%20-%20DESIGNER%20TOY.jpeg","Mc Supersized FULL Gold - DESIGNER TOY.jpeg","images\Vinyl-Toys\Mc Supersized FULL Gold - DESIGNER TOY.jpeg","TRUE","../images/Vinyl-Toys/Mc%20Supersized%20FULL%20Gold%20-%20DESIGNER%20TOY.jpeg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"mc-supersized-full-mono-1039.html","items\mc-supersized-full-mono-1039.html","D:\github\ron-english-toys\items\mc-supersized-full-mono-1039.html","https://ronenglish-archive.github.io/ron-english-toys/items/mc-supersized-full-mono-1039.html","","toys\art-toys-and-editions\mc\mc-supersized\index.html","MC Supersized Full Mono","1","Mc Supersized Full - Mono","Mc Supersized Full - Mono - Ron English Catalogue Raisonne","Mc Supersized Full - Mono",,"Art toy / edition",,,,,,,,,"Title: Mc Supersized Full - Mono || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: Secret Base || Platform: MC Supersized || Height: 6.25"" || Original retail price: $95","../images/Vinyl-Toys/Mc Supersized Full - Mono.webp","Mc Supersized Full - Mono.webp","images\Vinyl-Toys\Mc Supersized Full - Mono.webp","TRUE","../images/Vinyl-Toys/Mc Supersized Full - Mono.webp","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"mc-supersized-full-navy-570.html","items\mc-supersized-full-navy-570.html","D:\github\ron-english-toys\items\mc-supersized-full-navy-570.html","https://ronenglish-archive.github.io/ron-english-toys/items/mc-supersized-full-navy-570.html","","toys\art-toys-and-editions\mc\mc-supersized\index.html","MC Supersized Full Navy","1","Mc Supersized Full - Navy","Mc Supersized Full - Navy - Ron English Catalogue Raisonne","Mc Supersized Full - Navy",,"Art toy / edition",,,,,,,,,"Title: Mc Supersized Full - Navy || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: Secret Base || Platform: MC Supersized || Height: 6.25"" || Original retail price: $95","../images/Vinyl-Toys/Mc%20Supersized%20Full%20-%20Navy%20-%20DESIGNER%20TOY.jpeg","Mc Supersized Full - Navy - DESIGNER TOY.jpeg","images\Vinyl-Toys\Mc Supersized Full - Navy - DESIGNER TOY.jpeg","TRUE","../images/Vinyl-Toys/Mc%20Supersized%20Full%20-%20Navy%20-%20DESIGNER%20TOY.jpeg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"mc-supersized-full-pink-1002.html","items\mc-supersized-full-pink-1002.html","D:\github\ron-english-toys\items\mc-supersized-full-pink-1002.html","https://ronenglish-archive.github.io/ron-english-toys/items/mc-supersized-full-pink-1002.html","","toys\art-toys-and-editions\mc\mc-supersized\index.html","MC Supersized Full Pink","1","Mc Supersized Full - Pink","Mc Supersized Full - Pink - Ron English Catalogue Raisonne","Mc Supersized Full - Pink",,"Art toy / edition",,,,,,,,,"Title: Mc Supersized Full - Pink || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: Secret Base || Platform: MC Supersized || Height: 6.25"" || Original retail price: $95","../images/Vinyl-Toys/Mc%20Supersized%20Full%20-%20Pink%20-%20DESIGNER%20TOY.jpeg","Mc Supersized Full - Pink - DESIGNER TOY.jpeg","images\Vinyl-Toys\Mc Supersized Full - Pink - DESIGNER TOY.jpeg","TRUE","../images/Vinyl-Toys/Mc%20Supersized%20Full%20-%20Pink%20-%20DESIGNER%20TOY.jpeg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"mc-supersized-full-vintage-135.html","items\mc-supersized-full-vintage-135.html","D:\github\ron-english-toys\items\mc-supersized-full-vintage-135.html","https://ronenglish-archive.github.io/ron-english-toys/items/mc-supersized-full-vintage-135.html","","toys\art-toys-and-editions\mc\mc-supersized\index.html","MC Supersized Full Vintage","1","Mc Supersized Full - Vintage","Mc Supersized Full - Vintage - Ron English Catalogue Raisonne","Mc Supersized Full - Vintage",,"Art toy / edition",,,,,,,,,"Title: Mc Supersized Full - Vintage || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: Secret Base || Platform: MC Supersized || Height: 7.00"" || Original retail price: $80","../images/Vinyl-Toys/Mc%20Supersized%20Full%20-%20Vintage%20-%20DESIGNER%20TOY.jpeg","Mc Supersized Full - Vintage - DESIGNER TOY.jpeg","images\Vinyl-Toys\Mc Supersized Full - Vintage - DESIGNER TOY.jpeg","TRUE","../images/Vinyl-Toys/Mc%20Supersized%20Full%20-%20Vintage%20-%20DESIGNER%20TOY.jpeg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"mc-supersized-gold-1030.html","items\mc-supersized-gold-1030.html","D:\github\ron-english-toys\items\mc-supersized-gold-1030.html","https://ronenglish-archive.github.io/ron-english-toys/items/mc-supersized-gold-1030.html","","toys\art-toys-and-editions\mc\mc-supersized\index.html","MC Supersized Gold","1","MC Supersized - Gold","MC Supersized - Gold - Ron English Catalogue Raisonne","MC Supersized Gold",,"Art toy / edition",,,,,,,,,"Title: MC Supersized Gold || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: Pop Life || Platform: MC Supersized || Height: 8.00""","../images/Vinyl-Toys/MC%20Supersized%20Gold%20-%20DESIGNER%20TOY.jpeg","MC Supersized Gold - DESIGNER TOY.jpeg","images\Vinyl-Toys\MC Supersized Gold - DESIGNER TOY.jpeg","TRUE","../images/Vinyl-Toys/MC%20Supersized%20Gold%20-%20DESIGNER%20TOY.jpeg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"mc-supersized-gold-porcelain-553.html","items\mc-supersized-gold-porcelain-553.html","D:\github\ron-english-toys\items\mc-supersized-gold-porcelain-553.html","https://ronenglish-archive.github.io/ron-english-toys/items/mc-supersized-gold-porcelain-553.html","","toys\art-toys-and-editions\mc\mc-supersized\index.html","MC Supersized Gold &amp; Porcelain","1","Mc Supersized - Gold & Porcelain","Mc Supersized - Gold & Porcelain - Ron English Catalogue Raisonne","Mc Supersized Gold - Porcelain",,"Art toy / edition",,,,"15",,,,,"Title: Mc Supersized Gold - Porcelain || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: K.olin Tribu || Platform: MC Supersized || Release date: October 22, 2015 || Height: 8.50"" || Edition: 15 || Original retail price: $800","../images/Vinyl-Toys/Mc Supersized Gold - Porcelain.webp","Mc Supersized Gold - Porcelain.webp","images\Vinyl-Toys\Mc Supersized Gold - Porcelain.webp","TRUE","../images/Vinyl-Toys/Mc Supersized Gold - Porcelain.webp","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"mc-supersized-green-1049.html","items\mc-supersized-green-1049.html","D:\github\ron-english-toys\items\mc-supersized-green-1049.html","https://ronenglish-archive.github.io/ron-english-toys/items/mc-supersized-green-1049.html","","toys\art-toys-and-editions\mc\mc-supersized\index.html","MC Supersized Green","1","MC Supersized - Green","MC Supersized - Green - Ron English Catalogue Raisonne","MC Supersized - Green",,"Art toy / edition",,,,,,,,,"Title: MC Supersized - Green || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: ToyTokyo || Platform: MC Supersized || Height: 3.00""","../images/Vinyl-Toys/MC Supersized - Green 3.webp","MC Supersized - Green 3.webp","images\Vinyl-Toys\MC Supersized - Green 3.webp","TRUE","../images/Vinyl-Toys/MC Supersized - Green 3.webp","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"mc-supersized-green-255.html","items\mc-supersized-green-255.html","D:\github\ron-english-toys\items\mc-supersized-green-255.html","https://ronenglish-archive.github.io/ron-english-toys/items/mc-supersized-green-255.html","","toys\art-toys-and-editions\mc\mc-supersized\index.html","MC Supersized Green","1","MC Supersized - Green","MC Supersized - Green - Ron English Catalogue Raisonne","MC Supersized - Green",,"Art toy / edition",,,,,,,,,"Title: MC Supersized - Green || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: ToyTokyo || Platform: MC Supersized || Height: 3.50"" || Original retail price: $10","../images/Vinyl-Toys/MC Supersized - Green.webp","MC Supersized - Green.webp","images\Vinyl-Toys\MC Supersized - Green.webp","TRUE","../images/Vinyl-Toys/MC Supersized - Green.webp","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"mcsupersized-green-gid-545.html","items\mcsupersized-green-gid-545.html","D:\github\ron-english-toys\items\mcsupersized-green-gid-545.html","https://ronenglish-archive.github.io/ron-english-toys/items/mcsupersized-green-gid-545.html","","toys\art-toys-and-editions\mc\mc-supersized\index.html","MC Supersized Green GID","1","McSupersized - Green GID","McSupersized - Green GID - Ron English Catalogue Raisonne","McSupersized - Green GID",,"Art toy / edition",,,,,,,,,"Title: McSupersized - Green GID || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: ToyTokyo || Platform: MC Supersized || Height: 3.00""","../images/Vinyl-Toys/McSupersized%20-%20Green%20GID%20-%20DESIGNER%20TOY.jpeg","McSupersized - Green GID - DESIGNER TOY.jpeg","images\Vinyl-Toys\McSupersized - Green GID - DESIGNER TOY.jpeg","TRUE","../images/Vinyl-Toys/McSupersized%20-%20Green%20GID%20-%20DESIGNER%20TOY.jpeg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
